EmployerId,Offered,Status
619195143,ProductX,Lost
526218123,ProductX,Lost
578313316,ProductX,Sold
475484,ProductX,Lost
706624,ProductX,Lost
515261,ProductX,Lost
537550487,ProductX,Lost
235640631,ProductX,Lost
461590,ProductX,Lost
669808,ProductX,Lost
772333,ProductX,Lost
204031935,ProductX,Lost
685978,ProductX,Lost
325005417,ProductX,Lost
625357392,ProductX,Lost
238758256,ProductX,Lost
571045657,ProductX,Lost
850223,ProductX,Lost
685818037,ProductX,Lost
127167355,ProductX,Sold
347738284,ProductX,Lost
696836912,ProductX,Lost
499722412,ProductX,Lost
681578,ProductX,Sold
443307,ProductX,Lost
568725535,ProductX,Lost
389790145,ProductX,Lost
511422,ProductX,Lost
643546711,ProductX,Lost
41931248,ProductX,Lost
386957998,ProductX,Lost
705697349,ProductX,Lost
693665604,ProductX,Lost
737063,ProductX,Lost
650161862,ProductX,Lost
599748123,ProductX,Sold
636293827,ProductX,Sold
811216,ProductX,Lost
460203,ProductX,Lost
673513191,ProductX,Sold
681541119,ProductX,Sold
520742680,ProductX,Sold
57022540,ProductX,Lost
674504330,ProductX,Sold
619153602,ProductX,Lost
508489037,ProductX,Lost
551820090,ProductX,Lost
635827579,ProductX,Sold
446710049,ProductX,Lost
684792705,ProductX,Lost
537851248,ProductX,Lost
508494188,ProductX,Lost
406862818,ProductX,Lost
671323621,ProductX,Sold
510941364,ProductX,Lost
792195,ProductX,Lost
439756900,ProductX,Lost
555098,ProductX,Lost
503120825,ProductX,Sold
327065890,ProductX,Lost
154847168,ProductX,Lost
59388385,ProductX,Sold
833194,ProductX,Sold
180544875,ProductX,Lost
502385059,ProductX,Lost
517095928,ProductX,Lost
333490653,ProductX,Lost
538952188,ProductX,Sold
609793,ProductX,Lost
722683,ProductX,Lost
660105516,ProductX,Lost
578782,ProductX,Lost
740396,ProductX,Lost
633586760,ProductX,Sold
491015344,ProductX,Lost
649861756,ProductX,Lost
430312919,ProductX,Lost
505678686,ProductX,Lost
777255,ProductX,Lost
252573204,ProductX,Sold
645252,ProductX,Lost
646116,ProductX,Lost
678324,ProductX,Lost
40816229,ProductX,Lost
409139799,ProductX,Lost
645553829,ProductX,Lost
477413149,ProductX,Lost
649598197,ProductX,Lost
707683659,ProductX,Sold
800422,ProductX,Lost
643242681,ProductX,Lost
657414940,ProductX,Lost
681421355,ProductX,Lost
141473078,ProductX,Lost
613328,ProductX,Lost
652872594,ProductX,Sold
498112,ProductX,Lost
441091638,ProductX,Lost
401546873,ProductX,Lost
615215798,ProductX,Sold
396019880,ProductX,Lost
746236,ProductX,Lost
558132357,ProductX,Lost
521147,ProductX,Lost
388165752,ProductX,Lost
568936,ProductX,Lost
460775,ProductX,Lost
494213,ProductX,Lost
618932269,ProductX,Lost
793654,ProductX,Lost
689477473,ProductX,Lost
380042321,ProductX,Lost
629908,ProductX,Lost
628817507,ProductX,Lost
419196820,ProductX,Lost
162196307,ProductX,Lost
707283600,ProductX,Sold
744510,ProductX,Lost
502235,ProductX,Lost
631812321,ProductX,Sold
281791619,ProductX,Lost
322212724,ProductX,Sold
616853946,ProductX,Sold
627109705,ProductX,Lost
566534330,ProductX,Lost
624267645,ProductX,Lost
644799,ProductX,Lost
403882754,ProductX,Sold
247458008,ProductX,Lost
387514413,ProductX,Lost
278441141,ProductX,Lost
615451215,ProductX,Lost
553714032,ProductX,Sold
632416847,ProductX,Lost
826346,ProductX,Lost
683947237,ProductX,Sold
595594738,ProductX,Sold
741692,ProductX,Lost
448036306,ProductX,Lost
625517562,ProductX,Sold
805666,ProductX,Lost
633553793,ProductX,Lost
469082,ProductX,Lost
555852227,ProductX,Sold
663021154,ProductX,Sold
419346503,ProductX,Lost
450691792,ProductX,Lost
537295618,ProductX,Sold
784903,ProductX,Lost
726744,ProductX,Lost
602041789,ProductX,Lost
669123651,ProductX,Lost
702840316,ProductX,Lost
616650812,ProductX,Lost
221621175,ProductX,Lost
38912452,ProductX,Lost
816842,ProductX,Lost
733686,ProductX,Lost
384218270,ProductX,Lost
709741368,ProductX,Sold
509303,ProductX,Sold
457868,ProductX,Lost
705741412,ProductX,Sold
601102681,ProductX,Sold
311171444,ProductX,Sold
469266815,ProductX,Lost
533335055,ProductX,Lost
497679024,ProductX,Lost
710297118,ProductX,Sold
867423,ProductX,Lost
596663728,ProductX,Lost
251905483,ProductX,Lost
561357,ProductX,Lost
610439545,ProductX,Lost
335753989,ProductX,Sold
148458069,ProductX,Sold
613524535,ProductX,Sold
232928318,ProductX,Lost
709356470,ProductX,Lost
614480,ProductX,Lost
564886716,ProductX,Sold
655025,ProductX,Lost
617962,ProductX,Lost
644902132,ProductX,Sold
523771748,ProductX,Sold
632065,ProductX,Lost
593759429,ProductX,Sold
625570069,ProductX,Sold
628171863,ProductX,Lost
650414576,ProductX,Lost
677678,ProductX,Lost
372525920,ProductX,Lost
463875917,ProductX,Lost
616083630,ProductX,Lost
90752670,ProductX,Lost
622867017,ProductX,Lost
541248316,ProductX,Lost
570578107,ProductX,Lost
674570786,ProductX,Lost
31336983,ProductX,Lost
686193165,ProductX,Lost
400908789,ProductX,Lost
650278016,ProductX,Lost
381539914,ProductX,Sold
709777193,ProductX,Sold
248367756,ProductX,Sold
595780000,ProductX,Lost
626355,ProductX,Lost
509685,ProductX,Lost
451301,ProductX,Lost
50269871,ProductX,Lost
557136273,ProductX,Sold
227762593,ProductX,Lost
595987,ProductX,Lost
685674575,ProductX,Sold
621348631,ProductX,Sold
615442735,ProductX,Lost
421965271,ProductX,Lost
289899684,ProductX,Lost
584210463,ProductX,Lost
72165680,ProductX,Lost
557584,ProductX,Lost
834909,ProductX,Sold
785863,ProductX,Lost
335886977,ProductX,Lost
621431578,ProductX,Lost
632613508,ProductX,Sold
90866494,ProductX,Lost
488878,ProductX,Lost
445116,ProductX,Lost
692113,ProductX,Lost
552918926,ProductX,Sold
638222,ProductX,Lost
316545446,ProductX,Lost
650449044,ProductX,Lost
495093697,ProductX,Lost
666814,ProductX,Lost
568135210,ProductX,Lost
603270237,ProductX,Lost
307269739,ProductX,Lost
539657,ProductX,Lost
669524710,ProductX,Lost
269934950,ProductX,Lost
471027155,ProductX,Lost
726303,ProductX,Lost
514190311,ProductX,Lost
277524174,ProductX,Lost
226962662,ProductX,Lost
654892629,ProductX,Sold
868189,ProductX,Lost
475369041,ProductX,Lost
614585,ProductX,Lost
789563,ProductX,Lost
454754760,ProductX,Lost
575536,ProductX,Lost
692188122,ProductX,Lost
705704890,ProductX,Lost
482648,ProductX,Lost
598789148,ProductX,Lost
660090679,ProductX,Lost
450722852,ProductX,Lost
830110,ProductX,Lost
589666117,ProductX,Lost
681612,ProductX,Lost
304473490,ProductX,Lost
510055159,ProductX,Lost
598607130,ProductX,Lost
384481158,ProductX,Lost
664546301,ProductX,Lost
340370345,ProductX,Lost
485788506,ProductX,Lost
13369688,ProductX,Lost
466957,ProductX,Lost
372184776,ProductX,Lost
573095552,ProductX,Lost
672913248,ProductX,Lost
771367,ProductX,Sold
692082844,ProductX,Lost
631483,ProductX,Lost
620849,ProductX,Lost
679167317,ProductX,Lost
598862835,ProductX,Lost
614197,ProductX,Lost
686766,ProductX,Lost
684148678,ProductX,Sold
482008171,ProductX,Lost
458696582,ProductX,Lost
607075608,ProductX,Lost
507737086,ProductX,Sold
738006,ProductX,Lost
547659,ProductX,Lost
589571405,ProductX,Sold
216152457,ProductX,Lost
675355,ProductX,Lost
194254797,ProductX,Lost
616334,ProductX,Lost
677774436,ProductX,Sold
566647606,ProductX,Sold
96035496,ProductX,Lost
685963873,ProductX,Sold
388286758,ProductX,Lost
817277,ProductX,Lost
708148,ProductX,Lost
238049846,ProductX,Lost
271070420,ProductX,Lost
832418,ProductX,Lost
555049191,ProductX,Sold
632467,ProductX,Lost
613397915,ProductX,Lost
650585313,ProductX,Sold
192135418,ProductX,Lost
835777,ProductX,Lost
494038605,ProductX,Lost
562684623,ProductX,Sold
702670,ProductX,Lost
512122266,ProductX,Lost
693669513,ProductX,Sold
673951,ProductX,Lost
623900,ProductX,Lost
671925,ProductX,Lost
657715222,ProductX,Lost
225619882,ProductX,Lost
582678622,ProductX,Sold
333810942,ProductX,Lost
635699,ProductX,Lost
701446,ProductX,Lost
516617,ProductX,Lost
666920277,ProductX,Lost
517549,ProductX,Sold
608535,ProductX,Lost
164309810,ProductX,Lost
561105,ProductX,Lost
650278015,ProductX,Sold
279528343,ProductX,Lost
707059161,ProductX,Lost
323112577,ProductX,Lost
527815,ProductX,Lost
615752070,ProductX,Sold
315876300,ProductX,Lost
497493973,ProductX,Lost
689765131,ProductX,Lost
53388045,ProductX,Lost
836557,ProductX,Sold
614447959,ProductX,Sold
622875413,ProductX,Sold
590542345,ProductX,Lost
808337,ProductX,Lost
644607,ProductX,Lost
378938110,ProductX,Lost
225710512,ProductX,Lost
486716592,ProductX,Lost
703331291,ProductX,Sold
334985602,ProductX,Lost
812713,ProductX,Lost
340233864,ProductX,Lost
382298003,ProductX,Lost
624335783,ProductX,Sold
696404069,ProductX,Lost
630653950,ProductX,Lost
559247449,ProductX,Sold
608322867,ProductX,Lost
344070719,ProductX,Sold
267477338,ProductX,Lost
667075659,ProductX,Lost
808961,ProductX,Lost
640887351,ProductX,Sold
593560055,ProductX,Lost
474443342,ProductX,Lost
150636866,ProductX,Lost
464638,ProductX,Lost
554686192,ProductX,Lost
82258350,ProductX,Lost
49888061,ProductX,Lost
591129983,ProductX,Sold
450790430,ProductX,Lost
703489,ProductX,Lost
688690,ProductX,Lost
196823183,ProductX,Lost
684153112,ProductX,Lost
89039266,ProductX,Lost
195696983,ProductX,Lost
180463108,ProductX,Lost
590371050,ProductX,Sold
113513370,ProductX,Sold
614308556,ProductX,Sold
437263271,ProductX,Lost
67022826,ProductX,Lost
621473599,ProductX,Lost
433589556,ProductX,Lost
619840378,ProductX,Sold
470319650,ProductX,Lost
625434419,ProductX,Sold
630242,ProductX,Lost
495103040,ProductX,Lost
344172020,ProductX,Lost
625288,ProductX,Lost
532903079,ProductX,Lost
403691326,ProductX,Sold
617425,ProductX,Lost
631544839,ProductX,Lost
193288192,ProductX,Lost
669117,ProductX,Lost
471772747,ProductX,Lost
751487,ProductX,Lost
534928,ProductX,Lost
699492,ProductX,Sold
570643,ProductX,Lost
709950,ProductX,Sold
743627,ProductX,Lost
374250163,ProductX,Lost
614292717,ProductX,Sold
815265,ProductX,Lost
562761468,ProductX,Lost
356127819,ProductX,Lost
694366482,ProductX,Sold
629284607,ProductX,Lost
624328608,ProductX,Sold
624700971,ProductX,Sold
76842598,ProductX,Lost
631618318,ProductX,Lost
386674839,ProductX,Lost
714235,ProductX,Lost
571198,ProductX,Lost
422094584,ProductX,Lost
656197209,ProductX,Sold
60336240,ProductX,Lost
479139382,ProductX,Sold
509715683,ProductX,Lost
536498146,ProductX,Sold
557961742,ProductX,Lost
662293460,ProductX,Sold
200859968,ProductX,Sold
371354648,ProductX,Lost
539531918,ProductX,Lost
279732714,ProductX,Lost
362063534,ProductX,Lost
646495,ProductX,Lost
696482145,ProductX,Lost
539659,ProductX,Lost
708179714,ProductX,Lost
685762017,ProductX,Sold
658690363,ProductX,Lost
120057157,ProductX,Lost
338201952,ProductX,Lost
414620441,ProductX,Lost
656263612,ProductX,Sold
550688011,ProductX,Sold
620387411,ProductX,Lost
601291,ProductX,Lost
142049518,ProductX,Lost
650661223,ProductX,Lost
151499840,ProductX,Lost
702418902,ProductX,Lost
597250,ProductX,Lost
618904,ProductX,Lost
148582349,ProductX,Lost
497231,ProductX,Sold
566825096,ProductX,Lost
689811437,ProductX,Sold
259358877,ProductX,Sold
650278027,ProductX,Sold
195701499,ProductX,Lost
614307168,ProductX,Sold
556316,ProductX,Lost
638379048,ProductX,Lost
664525181,ProductX,Lost
170750062,ProductX,Lost
56190667,ProductX,Lost
676670105,ProductX,Sold
814911,ProductX,Sold
563780,ProductX,Lost
653271,ProductX,Lost
834694,ProductX,Lost
448765609,ProductX,Lost
452167,ProductX,Lost
804773,ProductX,Lost
626792773,ProductX,Lost
85366979,ProductX,Lost
174508526,ProductX,Lost
639578270,ProductX,Sold
273123084,ProductX,Lost
650842,ProductX,Lost
593959984,ProductX,Lost
572405,ProductX,Lost
278855339,ProductX,Sold
499253826,ProductX,Lost
744498,ProductX,Lost
552683438,ProductX,Sold
621159444,ProductX,Sold
568581704,ProductX,Sold
809185,ProductX,Lost
416686753,ProductX,Lost
548019375,ProductX,Lost
691240703,ProductX,Sold
449057024,ProductX,Lost
714147785,ProductX,Lost
414786589,ProductX,Lost
568871910,ProductX,Lost
536212438,ProductX,Lost
498283,ProductX,Lost
507684399,ProductX,Lost
587401425,ProductX,Lost
387200580,ProductX,Lost
288690861,ProductX,Lost
868678,ProductX,Lost
595505574,ProductX,Lost
333769769,ProductX,Lost
469729,ProductX,Lost
271197635,ProductX,Lost
481294704,ProductX,Lost
618291,ProductX,Sold
591812783,ProductX,Lost
409857008,ProductX,Sold
533003995,ProductX,Lost
696019387,ProductX,Sold
587208910,ProductX,Sold
732538,ProductX,Lost
747251,ProductX,Lost
603468554,ProductX,Lost
675009031,ProductX,Lost
432647309,ProductX,Lost
824297,ProductX,Lost
605859380,ProductX,Lost
566979255,ProductX,Lost
289876152,ProductX,Lost
216252307,ProductX,Lost
646067,ProductX,Lost
569480,ProductX,Lost
543278,ProductX,Sold
676060,ProductX,Lost
237198914,ProductX,Lost
530485829,ProductX,Lost
507966704,ProductX,Lost
714452,ProductX,Lost
445918,ProductX,Lost
417307645,ProductX,Lost
629560,ProductX,Lost
492855479,ProductX,Lost
697793113,ProductX,Lost
518302694,ProductX,Lost
625546,ProductX,Lost
609182729,ProductX,Lost
378275379,ProductX,Lost
399133013,ProductX,Lost
275323636,ProductX,Lost
622627212,ProductX,Sold
308388075,ProductX,Lost
75849723,ProductX,Lost
339433458,ProductX,Lost
697512001,ProductX,Sold
11401117,ProductX,Lost
639826,ProductX,Lost
471872590,ProductX,Sold
327177394,ProductX,Sold
642998842,ProductX,Lost
700567245,ProductX,Lost
650278182,ProductX,Sold
662277580,ProductX,Lost
673287508,ProductX,Sold
274514378,ProductX,Lost
634074174,ProductX,Sold
409593633,ProductX,Lost
581352,ProductX,Lost
289895841,ProductX,Lost
536724,ProductX,Sold
38164297,ProductX,Lost
666768513,ProductX,Sold
605638,ProductX,Lost
869177,ProductX,Sold
204650760,ProductX,Sold
788414,ProductX,Lost
318808283,ProductX,Lost
626870557,ProductX,Lost
542343391,ProductX,Lost
572298129,ProductX,Lost
666626367,ProductX,Lost
127340535,ProductX,Sold
833999,ProductX,Lost
636300593,ProductX,Lost
793008,ProductX,Lost
312205230,ProductX,Lost
631110,ProductX,Lost
655894,ProductX,Lost
579866580,ProductX,Lost
550941464,ProductX,Lost
598536,ProductX,Sold
458517,ProductX,Lost
237060519,ProductX,Lost
341136855,ProductX,Lost
69278242,ProductX,Lost
613503405,ProductX,Lost
600972070,ProductX,Sold
598936126,ProductX,Lost
650277980,ProductX,Sold
587352,ProductX,Sold
624794829,ProductX,Sold
710489054,ProductX,Lost
286499914,ProductX,Lost
533576340,ProductX,Lost
661283062,ProductX,Lost
520493535,ProductX,Sold
683811449,ProductX,Sold
541011716,ProductX,Lost
694064162,ProductX,Sold
396941562,ProductX,Lost
656475459,ProductX,Lost
700934521,ProductX,Lost
672528405,ProductX,Sold
588271,ProductX,Lost
698540,ProductX,Lost
866458,ProductX,Lost
676772817,ProductX,Sold
594153142,ProductX,Sold
586851,ProductX,Lost
543863771,ProductX,Lost
120823879,ProductX,Sold
40709315,ProductX,Lost
380183730,ProductX,Lost
628652670,ProductX,Sold
650278018,ProductX,Lost
557204262,ProductX,Lost
703436067,ProductX,Sold
706859,ProductX,Lost
655163396,ProductX,Lost
405984447,ProductX,Lost
151601560,ProductX,Lost
674353666,ProductX,Sold
561155,ProductX,Lost
535625491,ProductX,Lost
193062945,ProductX,Lost
496710039,ProductX,Lost
621564516,ProductX,Lost
81971065,ProductX,Lost
65971912,ProductX,Sold
625419487,ProductX,Lost
718080,ProductX,Lost
660863503,ProductX,Lost
425867958,ProductX,Lost
75116442,ProductX,Lost
664319,ProductX,Lost
518269776,ProductX,Lost
649138533,ProductX,Lost
627418,ProductX,Sold
547493,ProductX,Lost
285865227,ProductX,Lost
389865442,ProductX,Lost
530416,ProductX,Lost
630757,ProductX,Lost
528259,ProductX,Lost
732147,ProductX,Lost
635796,ProductX,Lost
724616,ProductX,Lost
492003,ProductX,Lost
686870303,ProductX,Lost
522358,ProductX,Sold
345490214,ProductX,Lost
707721933,ProductX,Sold
673474321,ProductX,Sold
573591745,ProductX,Lost
212932641,ProductX,Lost
682440438,ProductX,Lost
640979265,ProductX,Lost
614437723,ProductX,Sold
363744070,ProductX,Lost
740718,ProductX,Lost
648635,ProductX,Sold
712456,ProductX,Lost
389716959,ProductX,Lost
40714529,ProductX,Lost
483025,ProductX,Lost
702694363,ProductX,Lost
650536795,ProductX,Lost
58694078,ProductX,Lost
595749073,ProductX,Sold
650035973,ProductX,Sold
738706,ProductX,Lost
513218493,ProductX,Lost
483776154,ProductX,Lost
622953975,ProductX,Sold
448625,ProductX,Lost
459490480,ProductX,Lost
365736061,ProductX,Lost
553994525,ProductX,Lost
398382813,ProductX,Lost
282038000,ProductX,Lost
696684322,ProductX,Lost
324045761,ProductX,Lost
305339709,ProductX,Lost
189756686,ProductX,Lost
271243952,ProductX,Sold
318715001,ProductX,Lost
490482182,ProductX,Lost
435640828,ProductX,Lost
37895595,ProductX,Lost
693130665,ProductX,Lost
654625739,ProductX,Lost
659148943,ProductX,Lost
528384,ProductX,Lost
606110128,ProductX,Sold
43402093,ProductX,Lost
243744977,ProductX,Lost
527744162,ProductX,Lost
606057343,ProductX,Sold
250729715,ProductX,Lost
672320,ProductX,Lost
58445800,ProductX,Lost
625745982,ProductX,Lost
613265641,ProductX,Lost
791036,ProductX,Lost
682912249,ProductX,Lost
514829189,ProductX,Lost
272151665,ProductX,Lost
85568069,ProductX,Lost
315389094,ProductX,Lost
596124209,ProductX,Lost
279849765,ProductX,Lost
242790524,ProductX,Lost
639495505,ProductX,Sold
33099310,ProductX,Lost
705624204,ProductX,Lost
65727060,ProductX,Lost
754292,ProductX,Lost
266343060,ProductX,Lost
535467154,ProductX,Lost
603758500,ProductX,Lost
659696,ProductX,Lost
361919246,ProductX,Lost
612164263,ProductX,Sold
695445652,ProductX,Sold
242600174,ProductX,Lost
589287,ProductX,Lost
272311506,ProductX,Lost
176703564,ProductX,Lost
511670611,ProductX,Lost
462419,ProductX,Lost
516975419,ProductX,Lost
417417633,ProductX,Lost
482543260,ProductX,Lost
13022951,ProductX,Lost
854481,ProductX,Lost
567953188,ProductX,Lost
515901723,ProductX,Lost
688511902,ProductX,Lost
600308,ProductX,Lost
558187,ProductX,Lost
714498,ProductX,Sold
729634,ProductX,Lost
650507483,ProductX,Sold
785728,ProductX,Lost
216355035,ProductX,Lost
741587,ProductX,Lost
569020708,ProductX,Sold
462093715,ProductX,Lost
355900241,ProductX,Lost
619143,ProductX,Lost
575879091,ProductX,Lost
394180531,ProductX,Lost
305090730,ProductX,Lost
466518,ProductX,Lost
738675,ProductX,Lost
675725,ProductX,Lost
396906912,ProductX,Lost
646491,ProductX,Lost
555505,ProductX,Lost
597230,ProductX,Lost
566305,ProductX,Lost
615415402,ProductX,Sold
488478,ProductX,Lost
619065534,ProductX,Lost
450056428,ProductX,Lost
477106204,ProductX,Lost
34653839,ProductX,Lost
415082565,ProductX,Lost
869427,ProductX,Lost
705724910,ProductX,Sold
731679,ProductX,Lost
141328224,ProductX,Lost
414332766,ProductX,Lost
32126717,ProductX,Lost
593349,ProductX,Lost
776378,ProductX,Lost
650387419,ProductX,Lost
814481,ProductX,Sold
426760489,ProductX,Lost
625665279,ProductX,Lost
677180979,ProductX,Lost
715467,ProductX,Lost
279217721,ProductX,Lost
162330223,ProductX,Lost
693665,ProductX,Lost
627007556,ProductX,Sold
378118540,ProductX,Lost
838864,ProductX,Sold
189181379,ProductX,Lost
433506747,ProductX,Lost
365708941,ProductX,Lost
718364,ProductX,Lost
549569,ProductX,Sold
391109936,ProductX,Sold
844129,ProductX,Lost
597393815,ProductX,Lost
783314,ProductX,Lost
611822512,ProductX,Sold
440628168,ProductX,Sold
603560488,ProductX,Lost
355259422,ProductX,Lost
601444977,ProductX,Sold
196384160,ProductX,Lost
794408,ProductX,Lost
803519,ProductX,Lost
804110,ProductX,Sold
553008810,ProductX,Lost
575014439,ProductX,Lost
454581974,ProductX,Lost
353428339,ProductX,Lost
709879,ProductX,Lost
588581843,ProductX,Lost
474173,ProductX,Lost
271922959,ProductX,Lost
519264941,ProductX,Sold
320071946,ProductX,Lost
654618572,ProductX,Sold
832867,ProductX,Sold
689896,ProductX,Lost
728740,ProductX,Lost
644900135,ProductX,Sold
713232,ProductX,Lost
703318987,ProductX,Sold
486186,ProductX,Lost
325699063,ProductX,Lost
533979,ProductX,Lost
525973709,ProductX,Sold
686788,ProductX,Lost
469068,ProductX,Lost
323081068,ProductX,Lost
50204182,ProductX,Lost
456909535,ProductX,Lost
526331306,ProductX,Lost
323342615,ProductX,Sold
603863,ProductX,Lost
257480156,ProductX,Lost
637466,ProductX,Lost
596229607,ProductX,Lost
833227,ProductX,Lost
766487,ProductX,Lost
44421092,ProductX,Lost
571566375,ProductX,Sold
623975116,ProductX,Sold
634995507,ProductX,Lost
6381454,ProductX,Lost
455521627,ProductX,Lost
96239984,ProductX,Lost
537562156,ProductX,Lost
788353,ProductX,Sold
840479,ProductX,Lost
608417424,ProductX,Lost
279096057,ProductX,Lost
451788560,ProductX,Lost
256237171,ProductX,Sold
648814,ProductX,Lost
650278006,ProductX,Lost
632763686,ProductX,Sold
569078593,ProductX,Lost
309753924,ProductX,Lost
647475,ProductX,Lost
48849161,ProductX,Sold
528375577,ProductX,Lost
81834119,ProductX,Lost
429034828,ProductX,Lost
820092,ProductX,Lost
478643539,ProductX,Sold
33961081,ProductX,Sold
341550308,ProductX,Lost
510187032,ProductX,Lost
836555,ProductX,Lost
250963809,ProductX,Lost
536463540,ProductX,Lost
302206732,ProductX,Sold
491071,ProductX,Lost
225360381,ProductX,Lost
95088901,ProductX,Lost
513800015,ProductX,Lost
617268,ProductX,Sold
674350456,ProductX,Lost
565209273,ProductX,Lost
519197830,ProductX,Lost
617954,ProductX,Lost
736244,ProductX,Lost
552231,ProductX,Lost
677421685,ProductX,Sold
381593102,ProductX,Lost
378819052,ProductX,Lost
628720905,ProductX,Lost
457885477,ProductX,Lost
281877463,ProductX,Lost
483478,ProductX,Lost
377656858,ProductX,Lost
650591541,ProductX,Sold
489566,ProductX,Lost
605523523,ProductX,Lost
481774457,ProductX,Lost
515708,ProductX,Lost
510125,ProductX,Lost
802687,ProductX,Lost
642633,ProductX,Lost
357724419,ProductX,Lost
570419,ProductX,Lost
686676509,ProductX,Sold
640242,ProductX,Lost
556824,ProductX,Lost
566443,ProductX,Sold
429827357,ProductX,Lost
569871,ProductX,Sold
206413377,ProductX,Lost
613451368,ProductX,Sold
549169969,ProductX,Sold
542379102,ProductX,Lost
630573413,ProductX,Lost
701005,ProductX,Lost
546680582,ProductX,Lost
462866,ProductX,Lost
784955,ProductX,Lost
320484542,ProductX,Lost
631217348,ProductX,Lost
583059,ProductX,Lost
604317,ProductX,Lost
272220939,ProductX,Lost
686202,ProductX,Lost
575311668,ProductX,Sold
209924398,ProductX,Lost
181172193,ProductX,Lost
714703,ProductX,Lost
607457,ProductX,Lost
618498890,ProductX,Lost
56930152,ProductX,Lost
659740794,ProductX,Sold
705750765,ProductX,Lost
646752172,ProductX,Sold
125801819,ProductX,Sold
809777,ProductX,Lost
550940,ProductX,Lost
341685668,ProductX,Lost
710892748,ProductX,Lost
664501975,ProductX,Lost
495108484,ProductX,Lost
538791519,ProductX,Sold
638397,ProductX,Lost
620457208,ProductX,Lost
562231891,ProductX,Lost
828166,ProductX,Lost
575566646,ProductX,Lost
724640,ProductX,Lost
783663,ProductX,Lost
548287232,ProductX,Sold
574367,ProductX,Lost
514763818,ProductX,Lost
676764006,ProductX,Sold
649545340,ProductX,Lost
558522,ProductX,Lost
530407767,ProductX,Lost
498100,ProductX,Lost
499433,ProductX,Lost
473320874,ProductX,Sold
472810096,ProductX,Lost
657710296,ProductX,Sold
686062331,ProductX,Lost
562978,ProductX,Sold
537842822,ProductX,Lost
571178563,ProductX,Lost
765076,ProductX,Lost
650278052,ProductX,Lost
518835,ProductX,Lost
385278142,ProductX,Lost
615304354,ProductX,Lost
245394833,ProductX,Lost
705619202,ProductX,Lost
711548301,ProductX,Lost
211726696,ProductX,Lost
609261814,ProductX,Lost
614378780,ProductX,Sold
366187298,ProductX,Lost
394666294,ProductX,Lost
79185486,ProductX,Lost
651457000,ProductX,Lost
480849,ProductX,Lost
322056435,ProductX,Lost
703628489,ProductX,Lost
612845,ProductX,Lost
705534504,ProductX,Lost
608638,ProductX,Lost
258813017,ProductX,Lost
623835,ProductX,Lost
576299517,ProductX,Lost
659878434,ProductX,Lost
331537687,ProductX,Lost
589653536,ProductX,Sold
578464911,ProductX,Lost
44609222,ProductX,Lost
654116834,ProductX,Lost
693114599,ProductX,Lost
599712637,ProductX,Lost
462358708,ProductX,Sold
614550883,ProductX,Sold
526371576,ProductX,Sold
388593751,ProductX,Sold
524585134,ProductX,Lost
335813380,ProductX,Sold
612682,ProductX,Sold
375654455,ProductX,Lost
435118287,ProductX,Lost
755263,ProductX,Lost
585197590,ProductX,Lost
373401628,ProductX,Lost
680656772,ProductX,Lost
470928560,ProductX,Lost
401554104,ProductX,Lost
616632805,ProductX,Sold
663954490,ProductX,Lost
665652,ProductX,Lost
496683853,ProductX,Lost
593382,ProductX,Lost
512804,ProductX,Lost
605200,ProductX,Lost
670227885,ProductX,Lost
625971803,ProductX,Lost
635660105,ProductX,Lost
743633,ProductX,Lost
695569475,ProductX,Sold
497757284,ProductX,Lost
567825120,ProductX,Sold
628715542,ProductX,Sold
639467549,ProductX,Sold
442108445,ProductX,Lost
687073261,ProductX,Lost
687414100,ProductX,Sold
714493,ProductX,Lost
550879,ProductX,Lost
844242,ProductX,Lost
629480083,ProductX,Lost
504916526,ProductX,Sold
470829335,ProductX,Lost
587323900,ProductX,Lost
657414,ProductX,Sold
821677,ProductX,Lost
309698344,ProductX,Lost
507954,ProductX,Lost
702544769,ProductX,Lost
456189168,ProductX,Lost
546751,ProductX,Lost
173858427,ProductX,Lost
550131,ProductX,Sold
605100751,ProductX,Sold
557056343,ProductX,Lost
347071859,ProductX,Lost
842988,ProductX,Lost
492872,ProductX,Sold
602547,ProductX,Lost
23274717,ProductX,Lost
172334987,ProductX,Lost
261624831,ProductX,Lost
442901,ProductX,Lost
720431,ProductX,Lost
460055667,ProductX,Lost
732103,ProductX,Lost
533050,ProductX,Sold
443278349,ProductX,Lost
528662241,ProductX,Lost
868195,ProductX,Lost
335916411,ProductX,Lost
653749,ProductX,Lost
369177514,ProductX,Lost
364553008,ProductX,Lost
55696821,ProductX,Lost
37866852,ProductX,Lost
615088317,ProductX,Lost
439849264,ProductX,Lost
564702667,ProductX,Lost
408372579,ProductX,Lost
689587462,ProductX,Sold
628408546,ProductX,Lost
513780,ProductX,Lost
585397651,ProductX,Lost
644370771,ProductX,Lost
584776,ProductX,Lost
304369429,ProductX,Sold
764958,ProductX,Lost
361744503,ProductX,Lost
869048,ProductX,Lost
650278191,ProductX,Sold
182826520,ProductX,Lost
531620847,ProductX,Lost
646688,ProductX,Lost
315353610,ProductX,Sold
676874809,ProductX,Sold
854029,ProductX,Sold
19508311,ProductX,Lost
586326966,ProductX,Lost
602965654,ProductX,Sold
535543100,ProductX,Sold
645667,ProductX,Lost
